1,14075	1,14082	1,14072	1,14076
1,14076	1,14089	1,14076	1,14077
1,14077	1,14091	1,14071	1,14091
1,14087	1,14111	1,14082	1,14082
1,14083	1,14091	1,14065	1,14072
1,14072	1,14087	1,14071	1,14083
1,14084	1,14112	1,14082	1,14102
1,141	1,14122	1,14099	1,14108
1,14107	1,14125	1,14104	1,14121
1,14121	1,1416	1,14118	1,14127
1,14127	1,14147	1,14125	1,14146
1,14145	1,14162	1,14136	1,14157
1,14157	1,14173	1,14145	1,14169
1,14169	1,14183	1,14159	1,1416
1,14162	1,14165	1,14135	1,14136
1,14136	1,14158	1,14136	1,14158
1,14158	1,14158	1,14126	1,14126
1,14129	1,14132	1,14125	1,14131
1,1413	1,14133	1,14119	1,14129
1,1413	1,14156	1,1413	1,14151
1,14152	1,14177	1,14152	1,14162
1,14161	1,14191	1,1416	1,14176
1,14178	1,14182	1,14166	1,14172
1,14173	1,14174	1,1414	1,1414
1,14139	1,1415	1,14126	1,14126
1,14126	1,14154	1,14126	1,14152
1,14151	1,14186	1,14146	1,14183
1,14181	1,14184	1,14171	1,14179
1,14178	1,1419	1,14157	1,1416
1,1416	1,14161	1,14115	1,14121
1,14122	1,14159	1,14118	1,14157
1,14157	1,14158	1,14141	1,14141
1,14142	1,14144	1,14123	1,14132
1,14134	1,14149	1,14134	1,14146
1,14145	1,14159	1,14141	1,14146
1,14148	1,14183	1,14146	1,14182
1,14182	1,14185	1,14171	1,14173
1,14173	1,14181	1,14172	1,14177
1,14178	1,14191	1,14161	1,14161
1,14161	1,14163	1,1413	1,1415
1,14151	1,14161	1,14136	1,14144
1,14144	1,14157	1,14138	1,14157
1,14156	1,14165	1,14132	1,14165
1,14166	1,14178	1,14147	1,14152
1,14153	1,14184	1,14147	1,14166
1,14167	1,14179	1,14165	1,14172
1,14172	1,14181	1,14155	1,14175
1,14176	1,14193	1,14165	1,14188
1,14188	1,14226	1,14188	1,14222
1,14223	1,14224	1,14209	1,1422
1,1422	1,1422	1,14174	1,14184
1,14185	1,14197	1,14151	1,14151
1,1415	1,14176	1,14144	1,14167
1,14167	1,14172	1,14156	1,14157
1,14157	1,14189	1,14156	1,1417
1,14169	1,14171	1,14146	1,14165
1,14166	1,14173	1,1415	1,14161
1,14161	1,14161	1,14123	1,1413
1,14131	1,14155	1,14131	1,14148
1,14148	1,14163	1,1413	1,14138
1,14139	1,14166	1,14135	1,14165
1,14166	1,14177	1,14158	1,1417
1,1417	1,14171	1,1414	1,14141
1,14143	1,14154	1,14135	1,14146
1,14147	1,14157	1,1414	1,14156
1,14158	1,14161	1,1415	1,14156
1,14155	1,14155	1,14134	1,1415
1,14149	1,14157	1,14102	1,14104
1,14104	1,14117	1,14102	1,14106
1,14105	1,1411	1,14084	1,14091
1,14092	1,141	1,14088	1,14095
1,14096	1,14121	1,14095	1,14119
1,1412	1,1413	1,14107	1,14126
1,14125	1,14131	1,14119	1,1412
1,1412	1,1413	1,14102	1,1411
1,14111	1,14121	1,14104	1,14107
1,14108	1,14116	1,14099	1,14111
1,1411	1,14154	1,1411	1,14152
1,14153	1,14173	1,14152	1,14173
1,14173	1,14211	1,14173	1,14197
1,142	1,14221	1,14197	1,14211
1,14211	1,14225	1,14187	1,14194
1,14197	1,14201	1,14179	1,14185
1,14186	1,14212	1,14185	1,142
1,14199	1,14202	1,14175	1,14181
1,14182	1,14185	1,14176	1,14178
1,14176	1,14182	1,14164	1,14165
1,14165	1,14169	1,14146	1,14169
1,14173	1,14207	1,14173	1,14207
1,14209	1,14225	1,14208	1,14216
1,14216	1,14217	1,14194	1,14204
1,14203	1,14219	1,14198	1,142
1,142	1,142	1,1416	1,1416
1,1416	1,14195	1,14159	1,14191
1,14192	1,14206	1,14173	1,14195
1,14197	1,14211	1,14177	1,14184
1,14183	1,14199	1,14178	1,14184
1,14184	1,14211	1,14162	1,142
1,142	1,14246	1,142	1,14245
1,14245	1,14245	1,14223	1,14223
1,14223	1,14227	1,14202	1,14215
1,14215	1,14216	1,14197	1,14209
1,1421	1,1421	1,14194	1,14205
1,14205	1,14215	1,14199	1,14211
1,1421	1,14225	1,14204	1,14213
1,14212	1,14245	1,1421	1,14224
1,14223	1,1424	1,1422	1,14237
1,14238	1,14251	1,1423	1,14231
1,14231	1,14235	1,14225	1,14229
1,14229	1,14229	1,14219	1,14225
1,14225	1,14227	1,14217	1,14225
1,14225	1,14235	1,14214	1,14233
1,14232	1,14252	1,1423	1,14234
1,14235	1,14238	1,14229	1,1423
1,14231	1,14242	1,14222	1,14225
1,14226	1,14226	1,14211	1,14213
1,14212	1,14218	1,14207	1,14216
1,14217	1,14227	1,14214	1,14227
1,14227	1,14227	1,14212	1,14219
1,14219	1,14221	1,14199	1,14202
1,14202	1,14202	1,14191	1,14191
1,14192	1,14192	1,14181	1,14183
1,14184	1,14186	1,14152	1,14153
1,14153	1,14154	1,14143	1,14148
1,14148	1,14153	1,14138	1,1414
1,14138	1,14152	1,14138	1,14145
1,14145	1,14164	1,14144	1,14153
1,14152	1,14155	1,14136	1,14145
1,14146	1,14159	1,14145	1,14154
1,14154	1,14168	1,14154	1,14166
1,14166	1,14173	1,14164	1,14164
1,14164	1,14169	1,14151	1,14157
1,14154	1,14165	1,14148	1,14149
1,14148	1,14155	1,14142	1,14155
1,14156	1,14165	1,14145	1,14163
1,14164	1,14182	1,14164	1,14176
1,14177	1,1419	1,14176	1,14189
1,1419	1,1419	1,14175	1,14175
1,14174	1,14185	1,14173	1,14179
1,14178	1,14209	1,14178	1,14201
1,14202	1,1421	1,14197	1,1421
1,1421	1,14224	1,142	1,14221
1,1422	1,14245	1,14214	1,14244
1,14243	1,1425	1,14235	1,14239
1,14242	1,14269	1,14231	1,14261
1,1426	1,14269	1,14259	1,14267
1,14266	1,14275	1,14239	1,14249
1,14248	1,14248	1,1423	1,14233
1,14232	1,14249	1,14231	1,14242
1,14242	1,14263	1,1423	1,14256
1,14257	1,14267	1,14251	1,14261
1,1426	1,1427	1,14256	1,14266
1,14265	1,14275	1,1426	1,1427
1,1427	1,14275	1,1427	1,14274
1,14274	1,14274	1,14269	1,1427
1,14269	1,1427	1,14252	1,14261
1,14262	1,14275	1,14254	1,14256
1,14255	1,14264	1,14254	1,14257
1,14256	1,14256	1,14233	1,14243
1,14243	1,14244	1,14229	1,14239
1,1424	1,14246	1,14237	1,14242
1,14242	1,14256	1,14239	1,14256
1,14255	1,14257	1,1423	1,14235
1,14237	1,14238	1,14221	1,14224
1,14225	1,14226	1,14209	1,14219
1,14219	1,14224	1,14207	1,14214
1,14214	1,14228	1,14203	1,14218
1,14217	1,14231	1,14216	1,1422
1,14219	1,14219	1,14203	1,14207
1,14208	1,14216	1,14198	1,14205
1,14206	1,14215	1,14198	1,14213
1,14214	1,14219	1,14196	1,14209
1,14208	1,14209	1,14196	1,14199
1,14199	1,14204	1,14191	1,14196
1,14197	1,14205	1,14194	1,14194
1,14195	1,142	1,14178	1,1418
1,14179	1,14179	1,14163	1,14167
1,14167	1,14189	1,14166	1,14182
1,14183	1,14184	1,14175	1,14179
1,14179	1,14179	1,14165	1,14174
1,14175	1,14179	1,14166	1,14171
1,1417	1,14183	1,14166	1,14183
1,14183	1,14183	1,14174	1,14176
1,14175	1,1418	1,1417	1,14179
1,14179	1,14181	1,1417	1,14173
1,14171	1,14174	1,14153	1,1417
1,1417	1,14176	1,14163	1,14169
1,14168	1,14179	1,14157	1,14169
1,14171	1,1418	1,14164	1,14165
1,14166	1,14179	1,14165	1,14171
1,14173	1,14178	1,14169	1,14172
1,14173	1,14182	1,14172	1,14181
1,14182	1,142	1,14182	1,14192
1,14192	1,14194	1,14184	1,1419
1,1419	1,14207	1,14182	1,14199
1,142	1,14236	1,142	1,14233
1,14233	1,14272	1,14233	1,1426
1,14261	1,1427	1,14259	1,1427
1,1427	1,14307	1,1427	1,14305
1,14306	1,14308	1,14281	1,14281
1,14282	1,14282	1,14259	1,14259
1,14259	1,14277	1,14255	1,14274
1,14275	1,14294	1,1427	1,14291
1,1429	1,14291	1,14274	1,14278
1,14276	1,14276	1,1426	1,1426
1,14261	1,14263	1,14244	1,14244
1,14243	1,14248	1,14239	1,14239
1,14241	1,14244	1,14231	1,1424
1,1424	1,14246	1,14211	1,14215
1,14216	1,14249	1,14215	1,14241
1,14241	1,14256	1,1424	1,14249
1,1425	1,14264	1,14247	1,1426
1,1426	1,1426	1,1424	1,14241
1,1424	1,14247	1,14228	1,14237
1,14238	1,14243	1,14229	1,1423
1,14231	1,14251	1,1423	1,14251
1,1425	1,14251	1,14241	1,14248
1,14247	1,14265	1,14234	1,14239
1,14239	1,14246	1,14232	1,14244
1,14243	1,14245	1,14228	1,14229
1,14228	1,14241	1,14228	1,1424
1,1424	1,1424	1,14226	1,14227
1,14227	1,14231	1,14226	1,14226
1,14225	1,14232	1,14215	1,14226
1,14226	1,14233	1,14211	1,14212
1,14211	1,14216	1,1421	1,14213
1,14213	1,14226	1,1421	1,14225
1,14225	1,14233	1,14223	1,14232
1,14231	1,14235	1,14223	1,14225
1,14226	1,14235	1,14216	1,14216
1,14214	1,14229	1,14207	1,14227
